,Emotion,Path
770,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-02-02-01-13.wav
771,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-02-02-02-13.wav
772,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-01-01-01-13.wav
773,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-01-01-02-13.wav
774,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-01-02-01-13.wav
775,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-01-02-02-13.wav
776,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-02-01-01-13.wav
777,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-02-01-02-13.wav
778,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-02-02-01-13.wav
779,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-02-02-02-13.wav
780,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-01-01-01-01-14.wav
781,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-01-01-01-02-14.wav
782,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-01-01-02-01-14.wav
783,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-01-01-02-02-14.wav
784,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-01-01-01-14.wav
785,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-01-01-02-14.wav
786,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-01-02-01-14.wav
787,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-01-02-02-14.wav
788,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-02-01-01-14.wav
789,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-02-01-02-14.wav
790,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-02-02-01-14.wav
791,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-02-02-02-14.wav
792,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-01-01-01-14.wav
793,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-01-01-02-14.wav
794,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-01-02-01-14.wav
795,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-01-02-02-14.wav
796,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-02-01-01-14.wav
797,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-02-01-02-14.wav
798,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-02-02-01-14.wav
799,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-02-02-02-14.wav
800,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-01-01-01-14.wav
801,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-01-01-02-14.wav
802,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-01-02-01-14.wav
803,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-01-02-02-14.wav
804,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-02-01-01-14.wav
805,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-02-01-02-14.wav
806,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-02-02-01-14.wav
807,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-02-02-02-14.wav
808,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-01-01-01-14.wav
809,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-01-01-02-14.wav
810,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-01-02-01-14.wav
811,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-01-02-02-14.wav
812,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-02-01-01-14.wav
813,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-02-01-02-14.wav
814,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-02-02-01-14.wav
815,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-02-02-02-14.wav
816,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-01-01-01-14.wav
817,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-01-01-02-14.wav
818,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-01-02-01-14.wav
819,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-01-02-02-14.wav
820,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-02-01-01-14.wav
821,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-02-01-02-14.wav
822,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-02-02-01-14.wav
823,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-02-02-02-14.wav
824,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-01-01-01-14.wav
825,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-01-01-02-14.wav
826,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-01-02-01-14.wav
827,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-01-02-02-14.wav
828,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-02-01-01-14.wav
829,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-02-01-02-14.wav
830,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-02-02-01-14.wav
831,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-02-02-02-14.wav
832,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-08-01-01-01-14.wav
833,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-08-01-01-02-14.wav
834,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-08-01-02-01-14.wav
835,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-08-01-02-02-14.wav
836,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-08-02-01-01-14.wav
837,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-08-02-01-02-14.wav
838,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-08-02-02-01-14.wav
839,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_14\03-01-08-02-02-02-14.wav
840,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-01-01-01-01-15.wav
841,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-01-01-01-02-15.wav
842,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-01-01-02-01-15.wav
843,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-01-01-02-02-15.wav
844,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-02-01-01-01-15.wav
845,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-02-01-01-02-15.wav
846,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-02-01-02-01-15.wav
847,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-02-01-02-02-15.wav
848,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-02-02-01-01-15.wav
849,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-02-02-01-02-15.wav
850,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-02-02-02-01-15.wav
851,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-02-02-02-02-15.wav
852,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-03-01-01-01-15.wav
853,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-03-01-01-02-15.wav
854,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-03-01-02-01-15.wav
855,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-03-01-02-02-15.wav
856,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-03-02-01-01-15.wav
857,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-03-02-01-02-15.wav
858,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-03-02-02-01-15.wav
859,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-03-02-02-02-15.wav
860,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-04-01-01-01-15.wav
861,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-04-01-01-02-15.wav
862,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-04-01-02-01-15.wav
863,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-04-01-02-02-15.wav
864,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-04-02-01-01-15.wav
865,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-04-02-01-02-15.wav
866,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-04-02-02-01-15.wav
867,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-04-02-02-02-15.wav
868,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-05-01-01-01-15.wav
869,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-05-01-01-02-15.wav
870,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-05-01-02-01-15.wav
871,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-05-01-02-02-15.wav
872,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-05-02-01-01-15.wav
873,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-05-02-01-02-15.wav
874,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-05-02-02-01-15.wav
875,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-05-02-02-02-15.wav
876,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-06-01-01-01-15.wav
877,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-06-01-01-02-15.wav
878,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-06-01-02-01-15.wav
879,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-06-01-02-02-15.wav
880,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-06-02-01-01-15.wav
881,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-06-02-01-02-15.wav
882,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-06-02-02-01-15.wav
883,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-06-02-02-02-15.wav
884,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-07-01-01-01-15.wav
885,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-07-01-01-02-15.wav
886,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-07-01-02-01-15.wav
887,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-07-01-02-02-15.wav
888,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-07-02-01-01-15.wav
889,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-07-02-01-02-15.wav
890,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-07-02-02-01-15.wav
891,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-07-02-02-02-15.wav
892,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-08-01-01-01-15.wav
893,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-08-01-01-02-15.wav
894,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-08-01-02-01-15.wav
895,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-08-01-02-02-15.wav
896,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-08-02-01-01-15.wav
897,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-08-02-01-02-15.wav
898,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-08-02-02-01-15.wav
899,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_15\03-01-08-02-02-02-15.wav
900,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-01-01-01-01-16.wav
901,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-01-01-01-02-16.wav
902,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-01-01-02-01-16.wav
903,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-01-01-02-02-16.wav
904,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-02-01-01-01-16.wav
905,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-02-01-01-02-16.wav
906,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-02-01-02-01-16.wav
907,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-02-01-02-02-16.wav
908,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-02-02-01-01-16.wav
909,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-02-02-01-02-16.wav
910,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-02-02-02-01-16.wav
911,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-02-02-02-02-16.wav
912,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-03-01-01-01-16.wav
913,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-03-01-01-02-16.wav
914,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-03-01-02-01-16.wav
915,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-03-01-02-02-16.wav
916,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-03-02-01-01-16.wav
917,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-03-02-01-02-16.wav
918,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-03-02-02-01-16.wav
919,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-03-02-02-02-16.wav
920,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-04-01-01-01-16.wav
921,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-04-01-01-02-16.wav
922,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-04-01-02-01-16.wav
923,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-04-01-02-02-16.wav
924,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-04-02-01-01-16.wav
925,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-04-02-01-02-16.wav
926,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-04-02-02-01-16.wav
927,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-04-02-02-02-16.wav
928,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-05-01-01-01-16.wav
929,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-05-01-01-02-16.wav
930,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-05-01-02-01-16.wav
931,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-05-01-02-02-16.wav
932,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-05-02-01-01-16.wav
933,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-05-02-01-02-16.wav
934,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-05-02-02-01-16.wav
935,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-05-02-02-02-16.wav
936,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-06-01-01-01-16.wav
937,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-06-01-01-02-16.wav
938,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-06-01-02-01-16.wav
939,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-06-01-02-02-16.wav
940,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-06-02-01-01-16.wav
941,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-06-02-01-02-16.wav
942,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-06-02-02-01-16.wav
943,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-06-02-02-02-16.wav
944,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-07-01-01-01-16.wav
945,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-07-01-01-02-16.wav
946,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-07-01-02-01-16.wav
947,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-07-01-02-02-16.wav
948,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-07-02-01-01-16.wav
949,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-07-02-01-02-16.wav
950,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-07-02-02-01-16.wav
951,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-07-02-02-02-16.wav
952,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-08-01-01-01-16.wav
953,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-08-01-01-02-16.wav
954,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-08-01-02-01-16.wav
955,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-08-01-02-02-16.wav
956,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-08-02-01-01-16.wav
957,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-08-02-01-02-16.wav
958,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-08-02-02-01-16.wav
959,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_16\03-01-08-02-02-02-16.wav
960,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_17\03-01-01-01-01-01-17.wav
961,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_17\03-01-01-01-01-02-17.wav
